age,gender,driving_experience,vehicle_age,vehicle_type,annual_mileage,credit_score,previous_claims,traffic_violations,coverage_type,deductible,claim_filed,premium
70,Female,16,0,Sports Car,28809,623,0,1,Standard,1000,0,3109.472554789982
69,Male,31,7,SUV,14507,625,0,0,Standard,500,0,2208.9224153520404
63,Female,42,15,Hatchback,27166,556,0,0,Premium,2000,1,2788.7947127640673
44,Male,7,17,Hatchback,18158,499,0,0,Premium,1000,0,2032.924954892738
46,Female,2,8,Hatchback,29310,737,0,0,Standard,2000,0,2759.9299990620893
64,Female,11,11,Hatchback,27387,403,2,0,Basic,1000,0,3560.8125028170425
45,Female,19,18,Truck,16108,671,0,0,Basic,500,0,1798.3345016457808
52,Female,15,17,Hatchback,17077,463,0,0,Standard,5000,0,2133.8597545443004
25,Female,13,4,Hatchback,9175,412,0,0,Basic,1000,1,1924.6677822990723
33,Male,15,1,SUV,29170,848,1,0,Standard,1000,0,2990.022276285846
59,Female,48,6,Truck,7859,405,0,0,Premium,5000,0,1608.4762747100226
53,Male,42,9,Hatchback,7962,663,0,0,Standard,1000,0,1296.6808761450563
47,Female,48,14,Truck,18616,320,0,0,Standard,1000,0,2142.3070216872666
35,Female,32,6,SUV,22751,428,0,0,Basic,500,0,2888.8595194324007
19,Male,29,4,Sedan,17857,782,0,0,Standard,5000,0,1802.8889203741578
66,Male,11,14,Truck,10210,498,0,0,Standard,500,0,1820.0646655195023
30,Male,14,19,Hatchback,7909,820,1,0,Basic,500,0,1793.698155621402
21,Male,17,19,SUV,15408,719,1,0,Standard,2000,0,2403.585560803719
43,Female,27,14,Sedan,8405,525,1,0,Basic,1000,0,1739.081759813392
42,Male,22,9,SUV,20993,508,0,1,Standard,500,1,2453.1769220881038
47,Female,13,13,Sports Car,25878,544,0,0,Premium,500,0,3161.5555361195547
28,Male,29,9,SUV,19923,587,2,0,Basic,5000,1,2915.6585848689615
24,Male,32,16,Sports Car,5820,365,0,0,Premium,1000,1,2223.4379248014575
48,Female,44,13,Hatchback,29086,452,0,0,Standard,1000,0,2467.2885724363273
61,Female,14,1,Sports Car,12255,790,0,1,Standard,2000,0,2196.27865092449
27,Male,6,15,SUV,24046,734,1,0,Basic,1000,1,2644.7733928473235
56,Female,14,12,Hatchback,19941,517,0,0,Standard,1000,0,2101.6670643771076
30,Female,41,8,Sports Car,28488,728,0,1,Standard,500,0,3172.975452106341
48,Female,45,6,Sedan,16017,801,0,0,Standard,2000,0,2042.0332659908163
24,Female,37,15,SUV,26756,520,0,0,Basic,1000,1,2625.9745961826034
73,Female,45,9,Sports Car,9453,734,1,0,Standard,500,1,2341.82738953214
66,Female,43,8,Truck,24513,579,0,0,Premium,1000,0,2512.997571014326
59,Female,10,6,Hatchback,17206,391,0,0,Basic,500,0,2038.0515870830184
78,Female,28,15,SUV,18710,823,0,0,Premium,5000,0,2054.1195756632837
59,Male,30,8,Sedan,26000,438,1,0,Standard,500,0,2983.032909499043
73,Female,24,16,Sedan,19860,322,0,0,Basic,1000,0,2218.314233401611
53,Male,23,19,Truck,13086,716,0,0,Basic,1000,0,1577.433041126168
37,Female,18,6,Truck,20776,647,1,1,Basic,1000,1,2593.135188908235
21,Female,1,10,SUV,23050,536,0,0,Basic,1000,1,2791.759126768905
71,Female,21,7,SUV,12389,482,0,0,Basic,500,1,2037.561284421754
24,Female,19,6,Hatchback,24784,807,0,0,Basic,5000,1,2590.3241693065734
71,Male,32,18,Hatchback,16774,497,1,0,Basic,500,1,2524.927118789245
18,Male,7,19,Sedan,7200,422,0,0,Basic,2000,1,1948.579952112616
61,Female,24,11,Truck,17142,845,0,0,Basic,500,0,2211.6183520464538
73,Male,45,6,Sports Car,22367,680,0,0,Premium,500,1,2514.5383771103825
62,Female,8,7,Sedan,28007,814,1,0,Premium,1000,1,2464.548506845509
59,Female,33,6,SUV,11051,305,1,0,Premium,1000,0,1889.030670129232
64,Male,22,5,Sedan,9115,603,0,0,Basic,5000,0,1750.9087276707796
76,Male,4,8,Sedan,24024,491,0,0,Basic,2000,1,2182.8117508217924
30,Female,24,12,Sports Car,11371,675,0,0,Basic,5000,0,2123.5256663292353
72,Female,7,6,SUV,24801,824,0,0,Basic,1000,0,2220.443317199513
39,Male,15,7,SUV,11587,335,0,0,Premium,500,0,2056.055918676632
71,Female,47,16,SUV,15607,369,0,0,Premium,1000,0,2287.2307761390093
38,Male,44,16,Sedan,20234,588,1,0,Basic,2000,0,2871.0528821889698
39,Female,14,15,Truck,18930,404,0,0,Standard,500,0,2375.141822600041
45,Female,0,1,SUV,14080,612,1,0,Premium,2000,0,2691.2907052586556
26,Male,21,7,SUV,6883,354,0,1,Standard,1000,0,2035.4010168817467
43,Male,2,16,Hatchback,9821,406,1,0,Basic,2000,1,2051.170532399071
26,Male,37,12,SUV,8822,606,1,0,Basic,1000,1,1623.327126596078
32,Female,13,17,Sports Car,13338,335,1,1,Standard,2000,1,2681.7779539963753
27,Female,35,9,SUV,23100,432,0,0,Basic,500,0,2367.0295980128185
41,Female,17,1,Hatchback,27007,324,0,0,Premium,1000,0,2640.7272249226007
75,Female,46,1,Truck,7477,336,0,0,Basic,1000,0,1527.0540228978343
74,Male,40,13,Sedan,18135,318,0,0,Basic,1000,0,2136.525799055783
78,Female,17,15,Sports Car,14655,334,0,1,Basic,5000,0,2435.949048425943
59,Female,2,6,Sedan,15437,662,0,1,Basic,500,0,1764.4967509376866
25,Female,9,11,Hatchback,20332,717,0,1,Standard,2000,0,2171.4493621315114
41,Male,48,13,SUV,14502,729,0,0,Basic,1000,0,1527.802776090402
33,Female,38,3,Truck,5368,817,0,1,Basic,1000,0,1781.9302553326618
66,Female,46,3,SUV,24233,766,0,0,Standard,1000,0,2693.464148357084
43,Male,0,17,Sports Car,18598,498,0,0,Basic,1000,0,3194.436290785639
44,Female,26,2,Hatchback,7747,845,0,0,Basic,1000,0,1190.606386738591
54,Female,26,0,Hatchback,12562,510,0,1,Basic,500,0,1978.6652600955344
21,Male,10,16,Sedan,12139,800,1,0,Basic,1000,0,2200.3670738271126
67,Female,48,6,SUV,15010,540,0,0,Standard,500,0,2613.8024824843133
41,Female,4,15,SUV,11704,469,0,0,Basic,1000,0,1991.9396768168237
36,Female,6,4,SUV,6887,593,0,0,Standard,1000,0,1611.2254680263152
53,Male,18,18,SUV,16975,614,0,0,Standard,2000,0,2420.735381900387
77,Female,28,6,SUV,21443,426,1,1,Standard,500,0,2789.6155027713994
56,Female,14,13,SUV,5544,767,0,0,Premium,500,0,1606.8883452557657
27,Male,34,1,Sedan,24448,666,0,0,Basic,2000,0,2342.9477511203295
42,Male,46,2,SUV,27830,320,0,0,Standard,1000,1,2827.862817902313
35,Female,36,16,Sedan,18555,615,0,0,Premium,2000,0,1672.781983214619
36,Female,11,15,Sedan,27187,389,2,0,Premium,500,1,3276.0311840127065
53,Female,29,7,Truck,22614,703,0,0,Standard,2000,0,1863.0243101082972
27,Female,19,17,Sedan,28926,817,0,0,Basic,500,1,2146.135661694234
50,Male,36,14,SUV,19813,750,0,0,Basic,1000,0,2200.360413575816
72,Female,2,6,SUV,18333,449,1,0,Basic,5000,1,2353.9060257323454
67,Male,8,8,SUV,21942,745,0,0,Premium,500,0,2380.023191287614
22,Male,40,5,Sports Car,19684,379,1,0,Standard,1000,1,3266.5146179080493
64,Female,38,17,SUV,27447,316,0,0,Standard,1000,0,3081.7177148595324
66,Female,25,17,Sedan,13861,437,0,0,Standard,2000,0,2345.333740026265
52,Male,1,13,Hatchback,29833,807,0,1,Basic,1000,0,2800.706413025143
61,Male,22,13,Hatchback,22454,373,0,0,Basic,2000,0,2361.546607680184
51,Female,22,13,Sedan,6050,373,0,0,Premium,2000,0,1337.0660348540691
50,Male,20,3,SUV,25422,349,1,0,Standard,1000,0,2738.7915191512307
72,Female,15,3,SUV,26530,309,0,1,Standard,1000,0,3127.635001302843
38,Female,8,14,Sedan,19292,402,1,0,Basic,500,0,2612.4340844329904
34,Male,12,14,SUV,20756,687,1,0,Standard,1000,1,2296.742923333889
39,Male,27,17,Sports Car,9022,684,0,0,Basic,1000,0,1912.1935206152962
65,Female,26,13,Sedan,13336,598,0,0,Basic,500,1,2100.9462028996445
54,Male,16,0,Hatchback,7634,638,0,0,Basic,1000,0,1291.8079909155128
32,Female,37,9,SUV,12288,688,1,0,Standard,1000,1,2374.3852443680557
52,Female,35,19,SUV,13992,773,0,0,Basic,500,0,1959.5949016008485
45,Female,0,9,Truck,6485,441,0,0,Basic,5000,0,1772.9300755843506
24,Male,17,9,Sedan,24207,469,0,0,Standard,2000,0,2474.4063232116705
49,Female,8,1,SUV,22056,312,2,0,Premium,500,0,3086.9047358230673
28,Female,12,7,SUV,17166,748,0,0,Basic,5000,0,1756.0090944034423
27,Female,39,0,SUV,25806,473,0,0,Basic,5000,0,2783.323284420401
26,Female,44,0,SUV,22798,431,0,1,Standard,500,0,2636.3112694790625
31,Female,14,3,Sedan,27499,839,0,0,Premium,500,1,2877.3711979198433
30,Female,42,6,Sedan,8894,568,0,0,Standard,2000,0,1777.716463699974
78,Female,43,8,Sedan,8846,550,1,0,Standard,5000,0,1915.3557544695188
74,Female,45,15,Hatchback,19481,669,0,0,Basic,2000,0,2062.7846650042525
79,Female,3,4,Sedan,14386,825,0,0,Premium,500,1,1793.702156252586
42,Female,32,1,Sedan,23408,805,1,0,Premium,500,1,2370.78872110205
19,Female,23,10,Hatchback,22741,477,0,0,Standard,1000,1,2551.074245854723
52,Male,35,17,Sports Car,28860,846,0,0,Premium,500,1,3059.1513387501095
24,Female,40,18,SUV,19996,558,0,1,Basic,500,1,2646.2613606564273
38,Female,9,12,Sedan,13048,559,0,0,Basic,1000,0,2255.6700725084074
35,Female,35,10,Sports Car,5568,434,2,0,Basic,1000,0,2160.2495434379443
20,Male,19,19,Sedan,11490,760,1,0,Basic,1000,0,1669.31889934097
59,Female,40,18,Sports Car,28853,788,1,0,Premium,5000,0,3063.4951214543175
71,Male,44,16,Hatchback,6945,380,0,0,Standard,500,0,1651.6318479914391
78,Female,43,4,SUV,29922,666,0,0,Standard,1000,1,2649.1485273311237
56,Female,10,12,Sedan,21791,358,0,0,Basic,1000,1,2281.695981431717
58,Male,11,19,Sports Car,9228,373,0,0,Standard,1000,1,2509.3475363250413
66,Female,17,0,SUV,16945,538,0,1,Basic,2000,0,2308.4659499729087
28,Male,29,9,SUV,13805,428,0,0,Basic,2000,0,2284.2839853939586
56,Male,43,7,SUV,12131,711,0,0,Standard,1000,0,1702.1437437727122
41,Female,47,7,Sports Car,29681,614,0,0,Basic,2000,0,3060.1051794132645
77,Female,36,18,Sports Car,7218,673,0,0,Premium,500,1,2133.746900079031
63,Female,19,5,Hatchback,19975,736,0,0,Basic,500,0,1363.0735235573618
36,Female,24,11,Truck,20609,437,0,0,Standard,1000,0,2164.643969481843
21,Male,11,6,Sedan,12711,754,0,0,Premium,5000,0,1450.4721356891641
43,Male,20,15,Truck,16991,308,0,0,Standard,1000,0,2117.6675762858913
55,Female,24,8,Sedan,25741,531,0,0,Standard,1000,0,2770.230209023831
59,Male,10,9,Truck,17105,696,0,0,Basic,1000,0,2223.6252720712873
49,Male,8,9,Sedan,21877,617,1,0,Basic,500,1,2473.784517106527
56,Female,49,9,SUV,20238,806,0,0,Standard,1000,0,2183.3496969125763
62,Male,24,19,Truck,8868,821,0,0,Premium,500,0,1340.3540581022294
63,Male,34,15,Sedan,25769,386,0,0,Premium,1000,0,2891.708063552223
53,Female,31,0,Truck,16526,617,1,0,Standard,2000,0,1728.6912862687402
57,Male,48,16,Sports Car,15060,632,0,0,Standard,1000,0,2332.0297961906745
54,Female,13,13,SUV,10433,659,0,0,Premium,5000,0,1961.2399607441153
50,Male,0,18,SUV,27612,540,1,0,Standard,500,0,3020.765167258275
53,Female,16,16,Hatchback,22822,355,0,0,Premium,500,0,2504.104094375512
20,Male,24,13,Sedan,6352,409,0,1,Standard,1000,0,1479.2370641741982
26,Male,7,7,Sports Car,13236,348,1,0,Premium,5000,1,2761.012241453451
25,Female,4,8,Truck,26294,315,2,0,Premium,1000,1,3027.5898121260243
50,Female,4,7,Hatchback,23764,372,0,0,Premium,5000,0,2597.0004801314976
76,Female,40,12,Truck,9560,501,0,0,Basic,1000,0,1698.9334180293547
23,Female,34,16,Sports Car,21583,392,2,0,Basic,2000,1,3036.7923051265143
58,Male,18,18,Hatchback,20560,332,0,0,Standard,5000,0,2548.6577905316735
56,Male,22,6,Truck,9424,718,0,1,Basic,1000,0,1846.485973962271
21,Male,8,16,Truck,12847,502,0,0,Basic,1000,0,2035.4023359562316
30,Female,29,0,Sedan,19195,611,1,1,Premium,1000,1,2388.64955938265
66,Male,49,4,SUV,9797,768,1,0,Standard,2000,0,1418.2598110245024
77,Male,15,5,Sports Car,28184,693,0,1,Basic,500,1,3310.4464979248523
19,Female,32,1,SUV,28910,510,0,0,Standard,2000,1,3020.0068021487464
77,Female,1,15,SUV,19309,455,0,0,Basic,2000,1,2728.701559253343
22,Male,13,4,Sedan,27404,621,0,0,Standard,1000,1,2113.368802180921
61,Female,45,4,Sports Car,24152,734,0,0,Premium,500,0,2838.839722204093
44,Male,0,11,Sedan,7407,339,0,0,Standard,2000,0,1788.912418238383
49,Male,25,2,Sedan,26881,339,0,0,Basic,500,0,1959.4123979261885
38,Female,24,15,SUV,8791,752,0,0,Basic,5000,0,1620.045124130904
25,Male,15,5,Truck,24677,489,1,1,Basic,500,1,2882.7356910872136
55,Female,14,14,SUV,24230,314,0,0,Basic,2000,1,2517.792583799588
25,Female,25,14,Sedan,29226,423,0,0,Standard,1000,1,2856.1824931640163
67,Male,46,15,Sedan,11508,579,0,1,Standard,2000,1,2080.9551469870976
20,Male,43,19,SUV,19407,347,0,0,Basic,1000,0,2320.5738646302384
71,Male,15,12,Truck,24695,488,1,0,Basic,1000,1,2638.278448286392
61,Female,13,11,Sports Car,14629,603,0,2,Basic,500,1,2197.806851476399
78,Male,28,9,Sedan,5126,404,1,0,Premium,5000,0,1855.0463241595899
75,Female,23,13,SUV,26990,668,1,0,Basic,500,0,2822.3410215080135
20,Female,46,1,Hatchback,14812,800,0,0,Basic,5000,0,1695.1345947749508
39,Male,14,2,Sedan,12694,759,0,0,Basic,1000,0,1578.9674338090156
23,Female,18,8,SUV,8319,546,0,0,Standard,500,0,2044.5421955012291
19,Male,7,10,SUV,13673,563,0,1,Basic,1000,0,2343.8629676841188
40,Male,33,10,Sedan,10431,505,0,0,Standard,1000,0,1985.937295383225
61,Male,1,9,Sedan,9378,806,0,0,Standard,2000,0,1510.2372503244565
19,Male,26,13,Sports Car,28553,829,1,0,Basic,500,1,3292.534595270933
55,Male,9,8,Sedan,23505,663,0,0,Basic,5000,0,2346.6797616999224
34,Male,34,19,Sedan,24519,639,0,0,Premium,1000,0,2416.9223900886163
52,Male,22,9,SUV,16012,706,0,0,Standard,1000,1,1879.2846538235092
51,Female,48,8,Sedan,11490,752,0,0,Basic,1000,0,1710.0494178363103
40,Male,7,4,SUV,27524,449,1,1,Basic,500,1,3226.713433194381
47,Female,27,7,Sedan,15563,492,1,1,Basic,500,0,2402.3309361509596
69,Female,22,10,SUV,21622,446,1,0,Standard,500,1,2696.1157799694492
25,Female,3,0,Truck,6420,705,0,1,Premium,2000,0,1538.2836746675612
39,Male,13,9,Sports Car,19672,482,0,0,Standard,500,1,2394.5156996143883
61,Female,41,0,SUV,5340,405,1,1,Basic,2000,0,2185.7371549541053
75,Female,28,6,Sedan,16542,535,0,1,Standard,500,1,2355.1485963202877
53,Male,0,13,Sports Car,12520,478,0,0,Premium,500,1,2639.7248255037107
22,Male,3,4,Sedan,16185,731,0,0,Basic,500,0,1816.0517143126372
30,Female,31,16,Sedan,9987,700,0,0,Premium,2000,0,1774.2885849927861
46,Male,32,5,Sports Car,17749,824,0,0,Standard,500,0,2308.9648690489985
48,Male,48,15,Hatchback,25459,839,0,0,Basic,500,0,2170.778682937811
64,Male,25,10,SUV,10412,622,0,0,Basic,500,0,2040.0670647493907
74,Male,16,9,Sedan,24862,560,0,1,Basic,1000,1,2588.370252811377
72,Female,38,14,Hatchback,29737,698,1,0,Standard,5000,0,2253.214423599739
33,Male,22,6,Sedan,12670,636,0,0,Standard,5000,0,1956.022074084031
59,Male,31,1,Hatchback,23879,599,1,1,Standard,500,1,3182.718995107574
79,Male,14,11,SUV,29246,418,0,1,Basic,500,0,3090.784119548111
47,Female,12,18,SUV,18766,712,1,0,Premium,2000,1,2325.959598089691
74,Female,1,11,SUV,29436,683,0,0,Basic,1000,0,2581.637500475535
72,Male,18,15,Hatchback,13323,779,0,0,Basic,2000,0,2051.544764448603
33,Male,23,5,Hatchback,6857,604,0,0,Basic,500,0,1650.4968255150368
29,Female,44,2,SUV,19455,495,0,0,Basic,1000,1,2364.145552670015
34,Male,23,1,Sports Car,5504,632,0,0,Premium,500,1,1804.0655916725514
33,Male,10,19,Sports Car,12467,319,0,0,Basic,2000,1,2783.1270259003268
29,Female,21,4,Sports Car,23540,732,0,0,Basic,500,1,3089.4346776580164
25,Male,14,10,Truck,13484,725,4,1,Standard,500,1,2708.77546736782
37,Male,9,2,Sedan,16842,528,1,0,Standard,1000,1,2457.4962871639405
20,Female,40,2,SUV,9923,823,1,0,Basic,500,0,1887.5030093364883
33,Female,26,4,Hatchback,14251,516,1,0,Basic,500,0,2117.3706495191636
47,Male,8,10,Hatchback,20920,674,0,1,Basic,500,0,2341.3439258180115
62,Female,27,2,Sedan,15495,335,1,0,Premium,5000,1,2621.037090031315
40,Male,0,12,Sedan,26938,327,0,0,Standard,1000,0,2497.2163603796894
45,Male,16,7,Hatchback,27122,671,0,0,Premium,1000,0,2424.9665672632764
68,Male,30,19,SUV,18319,385,0,0,Basic,5000,0,2486.011954048547
57,Female,43,9,Sports Car,24179,487,0,0,Standard,2000,0,2768.8406996491767
71,Female,9,1,Sedan,14393,604,0,0,Standard,1000,1,1764.446435703433
22,Male,36,3,Hatchback,11900,721,1,0,Basic,1000,0,1770.491117772102
37,Male,28,17,Sedan,7160,379,1,0,Standard,2000,0,1800.215789783214
57,Female,17,18,Sedan,21236,485,0,0,Standard,500,0,2670.068043648379
73,Female,46,3,Sedan,28717,304,0,0,Standard,1000,1,2692.887892262619
61,Female,37,19,Hatchback,29055,796,0,0,Standard,500,0,2301.571086488467
18,Male,38,8,Truck,11221,808,0,0,Standard,500,1,1707.4047766339825
74,Female,48,15,Truck,15038,301,1,0,Premium,500,0,2348.7232934470267
47,Female,5,5,SUV,24651,516,0,0,Premium,2000,0,2778.3741196823376
38,Male,39,3,Hatchback,25881,836,0,0,Standard,2000,0,2464.4447049575224
37,Male,11,8,Truck,28360,556,0,0,Basic,1000,0,2721.743259373988
23,Male,13,12,Truck,13255,752,0,0,Standard,1000,0,1609.8114923811165
39,Female,43,8,Hatchback,7699,723,1,0,Basic,1000,0,1462.4939289898718
35,Male,9,5,SUV,16125,623,0,0,Basic,2000,0,2205.928148861624
25,Male,19,18,Sports Car,26928,798,0,0,Standard,1000,0,3160.3972194635376
56,Male,14,13,Hatchback,20401,496,1,0,Standard,1000,0,3015.180063127232
49,Male,30,14,Truck,5372,803,1,0,Premium,500,0,1632.4504426500869
50,Female,6,2,Sports Car,25411,571,2,0,Premium,1000,1,3853.852664047178
70,Male,40,4,Sedan,29881,317,0,0,Premium,500,1,2704.134396632705
33,Female,9,17,Sports Car,19544,406,1,0,Premium,1000,0,2828.9821560994696
29,Female,9,13,SUV,23898,828,0,0,Standard,2000,0,2185.7104132031386
55,Female,47,15,Sedan,22315,424,0,0,Basic,500,0,2446.494203939911
69,Male,38,13,Hatchback,28855,782,2,0,Standard,500,0,2812.886689404489
51,Female,27,8,SUV,6990,303,0,0,Standard,5000,0,2215.459411208199
78,Male,29,14,SUV,25040,650,0,1,Standard,2000,0,2559.817266150176
31,Male,36,6,Sports Car,14607,650,0,0,Standard,1000,0,2194.630005348269
53,Male,2,13,SUV,11790,527,0,1,Premium,500,0,2433.645831110611
50,Female,49,5,Sedan,13553,315,0,0,Basic,1000,0,2227.035714651989
40,Male,42,14,SUV,10383,724,1,0,Basic,1000,0,2053.5526523449494
67,Male,14,19,Sedan,20575,763,1,0,Standard,2000,0,2421.318673700299
62,Male,20,7,Sedan,5715,545,0,0,Premium,500,0,1771.7102981779567
19,Female,36,1,Sedan,14837,476,1,0,Basic,2000,1,2644.746620661871
58,Female,11,7,Sedan,22931,842,0,0,Premium,5000,0,1802.7004236062662
38,Female,3,0,SUV,18950,808,0,0,Premium,1000,0,2048.4933821145005
19,Male,46,16,SUV,12992,532,2,1,Basic,500,1,3015.9740925956316
44,Female,8,18,Hatchback,22035,337,0,0,Premium,2000,1,2414.1454360090393
74,Male,38,4,SUV,6050,790,0,0,Basic,2000,0,1687.8772688895413
26,Male,41,19,Truck,18357,743,0,0,Standard,500,1,1451.2618958951407
18,Female,27,15,SUV,9742,319,0,1,Standard,1000,1,1992.5065654168777
28,Male,22,6,Truck,18369,410,0,0,Premium,2000,0,1871.5421515698267
20,Female,44,6,Sports Car,10044,786,1,0,Standard,500,1,2064.1141151496245
69,Male,39,17,SUV,26440,388,0,0,Standard,500,1,2780.2948923613853
79,Female,43,17,Sedan,15288,618,0,0,Standard,500,0,1848.8829374198547
40,Male,21,1,SUV,12261,417,1,0,Basic,5000,0,2591.00052822819
43,Male,23,14,Sports Car,15846,733,0,0,Standard,500,0,2452.0573381936647
21,Male,25,13,SUV,23064,538,0,1,Premium,500,1,2923.5726650744773
35,Male,29,17,Hatchback,14799,371,1,0,Basic,500,1,2161.3284246538906
72,Male,32,8,Sedan,8522,698,0,0,Standard,5000,0,1211.4683270736436
23,Female,15,13,Sedan,18690,703,0,0,Basic,500,0,1898.694422805862
52,Male,21,4,Sports Car,7057,550,0,0,Premium,2000,0,1996.9574201981955
39,Female,48,10,Hatchback,7721,494,0,0,Basic,500,0,1510.0802452928795
60,Female,49,7,SUV,9821,521,0,2,Basic,2000,0,2013.3151667780976
32,Female,42,4,Sports Car,7563,481,0,0,Premium,2000,1,2197.7801587317776
39,Male,17,10,Sedan,19559,555,0,1,Standard,500,0,2466.494854133645
77,Male,6,4,Sports Car,18692,387,0,0,Standard,500,0,2996.7608804495976
54,Male,49,16,Truck,20661,791,1,0,Premium,500,1,2492.755721372866
69,Female,25,3,Hatchback,5202,635,1,0,Basic,1000,0,1604.6762572320474
59,Male,7,14,Sedan,5941,837,0,0,Basic,2000,0,1871.219218792795
29,Male,5,18,SUV,21972,706,0,0,Basic,500,1,2182.6610577492556
64,Female,29,1,Sports Car,13762,588,0,0,Standard,1000,0,2426.1640387110065
66,Female,38,16,Sedan,29771,661,0,0,Basic,500,1,2463.043387639511
59,Female,22,11,Sports Car,14537,740,0,0,Standard,1000,0,2180.4853654243743
55,Female,31,16,SUV,29993,329,0,2,Basic,500,1,2980.483660202426
35,Female,21,9,Sedan,6642,847,0,0,Basic,500,0,1220.0411164911459
62,Female,41,17,Truck,6365,522,1,0,Basic,500,1,1908.501910233079
52,Male,42,18,Sedan,12556,423,0,0,Standard,1000,0,2159.3238589562084
47,Female,44,17,Hatchback,5008,514,0,0,Basic,500,0,1302.5234162872148
41,Male,8,12,Truck,21915,417,0,1,Basic,2000,0,2318.993539658031
59,Male,30,13,Truck,6035,526,1,0,Standard,2000,1,1616.206290865293
47,Male,6,15,Sedan,17763,743,0,0,Basic,2000,0,1991.64257973021
31,Female,8,17,Hatchback,23001,848,1,0,Premium,5000,0,2172.4571933011075
23,Male,12,17,Truck,11722,736,0,0,Standard,5000,0,1300.1894790496617
20,Female,2,15,Sedan,25100,311,1,0,Basic,500,1,2463.9242308386633
33,Female,34,16,SUV,27459,421,0,0,Premium,1000,1,2833.222316823933
24,Male,32,6,Sedan,22460,846,0,0,Standard,1000,0,2112.9249720925636
69,Female,20,11,Hatchback,28987,788,1,1,Standard,1000,1,2982.9861892917916
31,Male,30,1,Hatchback,9015,550,0,0,Basic,5000,0,1898.4972225657593
26,Male,33,9,Hatchback,12129,781,0,1,Basic,1000,0,1981.9297123771303
32,Female,31,4,Truck,7962,849,0,0,Standard,2000,1,1404.8735981349405
38,Male,34,2,SUV,9840,579,0,0,Basic,1000,0,1831.1946149110727
52,Male,14,18,Sedan,22296,636,0,0,Standard,5000,0,2181.775202693161
19,Male,31,12,Sedan,25533,467,0,0,Standard,2000,1,2304.806248349043
44,Female,5,11,Sedan,25454,627,0,0,Basic,1000,0,2379.2095324253332
19,Male,44,2,SUV,20337,545,0,0,Premium,500,0,2584.266938241093
52,Female,20,5,Hatchback,10699,600,0,0,Basic,2000,0,1790.8776230860592
35,Female,32,13,Hatchback,10922,499,1,0,Basic,5000,0,2249.1180951201127
31,Male,31,3,Sedan,29919,799,0,0,Premium,2000,1,2613.3097504770644
37,Male,18,12,Sports Car,26664,312,0,0,Basic,2000,1,2797.563587364005
35,Female,32,18,Sports Car,19862,665,0,0,Premium,1000,0,2415.327894192372
27,Female,27,17,SUV,18598,396,0,0,Standard,1000,0,2567.26697259399
42,Male,30,2,Sports Car,6898,370,0,0,Standard,5000,1,2449.473949561984
19,Male,20,19,SUV,27939,656,0,0,Standard,500,1,2724.3890105063583
42,Female,33,5,Hatchback,29774,843,0,0,Basic,1000,0,2232.6979204571185
78,Female,14,15,Truck,24616,549,1,0,Standard,1000,0,3085.758299864259
71,Female,13,19,Truck,7822,553,0,0,Premium,1000,0,1729.8494236454892
50,Female,18,2,Sedan,9484,481,0,0,Basic,1000,1,1888.0496229488917
